,Volume Requirements Forecast - DC-H - GB (MW),Volume Requirements Forecast - DC-L - GB (MW),Volume Requirements Forecast - DR-H - GB (MW),Volume Requirements Forecast - DR-L - GB (MW),Volume Requirements Forecast - DM-H - GB (MW),Volume Requirements Forecast - DM-L - GB (MW),Ancillary Volume Accepted - DC-H - GB (MW),Ancillary Volume Accepted - DC-L - GB (MW),Ancillary Volume Accepted - DR-H - GB (MW),Ancillary Volume Accepted - DR-L - GB (MW),Ancillary Volume Accepted - DM-H - GB (MW),Ancillary Volume Accepted - DM-L - GB (MW),Ancillary Price - DC-H - GB (£/MW/h),Ancillary Price - DC-L - GB (£/MW/h),Ancillary Price - DR-H - GB (£/MW/h),Ancillary Price - DR-L - GB (£/MW/h),Ancillary Price - DM-H - GB (£/MW/h),Ancillary Price - DM-L - GB (£/MW/h),"Day Ahead Price (N2EX, local) - GB (£/MWh)_min","Day Ahead Price (N2EX, local) - GB (£/MWh)_max","Day Ahead Price (N2EX, local) - GB (£/MWh)_mean","Day Ahead Price (N2EX, local) - GB (£/MWh)_std","Day Ahead Price (EPEX, local) - GB (£/MWh)_min","Day Ahead Price (EPEX, local) - GB (£/MWh)_max","Day Ahead Price (EPEX, local) - GB (£/MWh)_mean","Day Ahead Price (EPEX, local) - GB (£/MWh)_std","Day Ahead Price (EPEX half-hourly, local) - GB (£/MWh)_timeslot_0","Day Ahead Price (EPEX half-hourly, local) - GB (£/MWh)_timeslot_1","Day Ahead Price (EPEX half-hourly, local) - GB (£/MWh)_timeslot_2","Day Ahead Price (EPEX half-hourly, local) - GB (£/MWh)_timeslot_3","Day Ahead Price (EPEX half-hourly, local) - GB (£/MWh)_timeslot_4","Day Ahead Price (EPEX half-hourly, local) - GB (£/MWh)_timeslot_5","Day Ahead Price (EPEX half-hourly, local) - GB (£/MWh)_timeslot_6","Day Ahead Price (EPEX half-hourly, local) - GB (£/MWh)_timeslot_7",National Demand Forecast (NDF) - GB (MW)_timeslot_0,National Demand Forecast (NDF) - GB (MW)_timeslot_1,National Demand Forecast (NDF) - GB (MW)_timeslot_2,National Demand Forecast (NDF) - GB (MW)_timeslot_3,National Demand Forecast (NDF) - GB (MW)_timeslot_4,National Demand Forecast (NDF) - GB (MW)_timeslot_5,National Demand Forecast (NDF) - GB (MW)_timeslot_6,National Demand Forecast (NDF) - GB (MW)_timeslot_7,"Day Ahead Price (N2EX, local) - GB (£/MWh)_timeslot_0","Day Ahead Price (N2EX, local) - GB (£/MWh)_timeslot_1","Day Ahead Price (N2EX, local) - GB (£/MWh)_timeslot_2","Day Ahead Price (N2EX, local) - GB (£/MWh)_timeslot_3","Day Ahead Price (EPEX, local) - GB (£/MWh)_timeslot_0","Day Ahead Price (EPEX, local) - GB (£/MWh)_timeslot_1","Day Ahead Price (EPEX, local) - GB (£/MWh)_timeslot_2","Day Ahead Price (EPEX, local) - GB (£/MWh)_timeslot_3"
2024-11-26 03:00:00,1265.0,1232.0,330,330,200.0,170,1294,1263,350.0,330.0,200.0,170.0,3.0,2.06,-3.68,7.28,1.82,4.66,75.5,183.98,111.45,29.6,71.0,186.5,112.33,33.61,-6.9,-4.9,-0.2,-0.2,0.0,4.99,20.0,52.69,19201.0,18826.0,18460.0,18783.0,19704.0,20756.0,23478.0,26360.0,77.04,80.95,87.79,100.94,71.0,77.8,89.6,101.0
2024-11-26 07:00:00,1294.0,1296.0,330,330,200.0,170,1109,1158,350.0,330.0,220.0,170.0,0.6,1.6,-10.83,5.43,-0.9,5.18,75.5,183.98,111.45,29.6,71.0,186.5,112.33,33.61,62.55,84.9,84.1,80.67,92.8,88.0,92.0,89.52,29575.0,30920.0,32303.0,32311.0,32790.0,32383.0,31523.0,30821.0,105.38,107.58,111.26,101.24,111.3,109.0,104.5,100.68
2024-11-26 11:00:00,1095.0,1203.0,330,330,200.0,170,1036,1121,350.0,330.0,220.0,170.0,0.46,1.71,-11.67,5.43,-1.1,5.23,75.5,183.98,111.45,29.6,71.0,186.5,112.33,33.61,88.0,88.4,83.9,90.61,91.0,91.4,95.0,92.0,30683.0,30529.0,30895.0,31040.0,31330.0,31823.0,32319.0,32546.0,104.55,106.13,109.91,113.81,102.46,105.45,111.2,116.8
2024-11-26 15:00:00,1022.0,1104.0,330,330,200.0,170,883,1051,350.0,220.0,200.0,0.0,4.31,12.89,-9.62,27.5,2.67,0.0,75.5,183.98,111.45,29.6,71.0,186.5,112.33,33.61,90.0,98.0,99.55,122.0,116.8,116.87,116.8,97.8,33146.0,34065.0,35611.0,37266.0,38270.0,38249.0,37964.0,37412.0,129.09,165.16,183.98,177.84,139.5,181.0,186.5,181.0
2024-11-26 19:00:00,1002.0,1043.0,330,330,200.0,170,1025,992,350.0,330.0,220.0,149.0,0.32,3.5,-13.5,8.87,-1.24,8.26,75.5,183.98,111.45,29.6,71.0,186.5,112.33,33.61,103.2,83.34,105.6,98.4,96.0,71.0,78.4,45.0,36850.0,35925.0,34493.0,32950.0,31260.0,29799.0,27963.0,26366.0,136.99,121.83,113.11,100.34,144.9,128.25,112.9,105.0
2024-11-26 23:00:00,1033.0,1022.0,330,330,200.0,170,1125,1141,350.0,330.0,220.0,170.0,1.0,2.15,-10.07,5.5,-1.2,4.44,75.5,183.98,111.45,29.6,71.0,186.5,112.33,33.61,88.7,71.1,67.2,94.0,71.0,62.0,72.0,69.0,24707.0,23500.0,23700.0,24000.0,23472.0,23099.0,22675.0,22620.0,105.41,108.39,100.95,93.26,100.12,99.7,96.5,92.98
2024-11-27 03:00:00,1097.0,1095.0,330,330,200.0,170,1178,1143,350.0,330.0,200.0,170.0,2.03,1.65,-6.48,5.5,0.75,4.4,88.62,131.93,108.27,12.28,89.0,126.0,106.01,11.72,71.1,77.0,80.95,77.0,90.0,91.27,110.0,100.62,22158.0,22037.0,21800.0,22023.0,22685.0,23965.0,26846.0,29824.0,89.08,88.62,95.43,108.94,89.0,89.2,96.0,110.0
2024-11-27 07:00:00,1140.0,1164.0,330,330,200.0,170,1058,1011,350.0,330.0,220.0,170.0,0.49,1.93,-12.45,5.5,-0.73,3.5,88.62,131.93,108.27,12.28,89.0,126.0,106.01,11.72,105.0,114.46,110.0,110.0,111.68,105.0,101.0,98.0,32643.0,34500.0,35715.0,35820.0,36500.0,36071.0,35196.0,34756.0,123.39,131.93,121.94,120.2,124.0,124.0,115.5,112.5
2024-11-27 11:00:00,1038.0,1048.0,330,330,200.0,170,991,943,350.0,330.0,220.0,170.0,0.65,1.59,-11.32,5.5,-1.32,3.25,88.62,131.93,108.27,12.28,89.0,126.0,106.01,11.72,101.88,100.0,100.0,99.2,103.0,107.36,110.82,113.81,34719.0,34357.0,34700.0,34624.0,34800.0,34892.0,34517.0,35286.0,114.01,109.92,104.29,105.54,106.0,102.7,102.0,102.0
2024-11-27 15:00:00,972.0,966.0,330,330,200.0,170,811,937,350.0,291.0,200.0,34.0,3.43,5.53,-7.91,18.0,2.63,6.08,88.62,131.93,108.27,12.28,89.0,126.0,106.01,11.72,110.4,139.2,128.31,185.0,153.98,153.98,175.0,152.0,36431.0,38033.0,39643.0,40937.0,41800.0,41754.0,41442.0,41044.0,107.75,122.41,124.0,117.46,106.0,122.8,126.0,121.0
2024-11-27 19:00:00,972.0,991.0,330,330,200.0,170,1031,987,350.0,330.0,220.0,170.0,0.66,2.2,-11.25,6.96,-1.64,6.49,88.62,131.93,108.27,12.28,89.0,126.0,106.01,11.72,146.3,140.0,135.0,121.8,116.1,99.2,106.35,106.7,40582.0,39561.0,38316.0,37100.0,35210.0,33122.0,30981.0,29178.0,112.88,107.0,107.22,90.94,112.35,106.9,102.75,90.0
2024-11-27 23:00:00,1028.0,1041.0,330,330,200.0,170,1121,1121,350.0,330.0,220.0,170.0,0.74,2.0,-10.31,5.39,-1.0,4.4,88.62,131.93,108.27,12.28,89.0,126.0,106.01,11.72,109.0,94.4,100.0,112.17,100.95,91.0,90.0,90.0,27745.0,26800.0,26700.0,26900.0,26438.0,25572.0,24853.0,24427.0,92.89,95.7,97.95,93.2,94.3,95.66,96.0,93.15
2024-11-28 03:00:00,1100.0,1102.0,330,330,200.0,170,1136,1132,350.0,330.0,200.0,170.0,1.16,1.6,-7.31,5.39,0.25,4.16,90.5,133.36,106.35,13.85,88.85,127.0,105.26,12.68,90.0,89.0,95.74,85.5,90.36,90.0,101.88,106.0,24046.0,23926.0,23400.0,23419.0,24355.0,25770.0,28494.0,30658.0,92.01,90.5,95.03,105.5,90.82,88.85,90.82,102.3
2024-11-28 07:00:00,1140.0,1165.0,330,330,200.0,170,1029,995,350.0,330.0,500.0,330.0,0.5,2.75,-11.36,6.96,-0.46,6.3,90.5,133.36,106.35,13.85,88.85,127.0,105.26,12.68,104.0,125.0,118.0,112.0,121.0,121.94,120.0,120.0,33600.0,35100.0,36129.0,36370.0,37440.0,37733.0,37900.0,37648.0,113.86,133.36,130.02,114.11,115.75,125.7,126.2,116.1
2024-11-28 11:00:00,1036.0,1041.0,330,330,480.0,330,990,948,350.0,330.0,480.0,330.0,3.4,1.5,-9.22,5.43,1.35,5.25,90.5,133.36,106.35,13.85,88.85,127.0,105.26,12.68,119.0,117.02,107.9,115.2,97.7,111.6,102.16,108.5,37804.0,37834.0,37839.0,37850.0,37587.0,37400.0,37505.0,37730.0,104.25,95.01,93.32,98.2,106.54,97.4,95.8,98.0
2024-11-28 15:00:00,976.0,969.0,330,330,480.0,330,735,939,346.0,302.0,408.0,210.0,4.69,6.5,-3.75,15.96,2.11,9.01,90.5,133.36,106.35,13.85,88.85,127.0,105.26,12.68,96.0,114.4,114.6,124.0,110.4,116.8,120.0,112.48,38195.0,39311.0,40900.0,41870.0,42114.0,42200.0,41805.0,41579.0,113.9,126.34,132.2,122.97,110.0,124.0,127.0,123.0
2024-11-28 19:00:00,972.0,970.0,330,330,480.0,330,1088,1154,350.0,303.0,220.0,170.0,0.5,2.0,-10.81,12.96,-1.6,6.41,90.5,133.36,106.35,13.85,88.85,127.0,105.26,12.68,115.9,107.9,114.0,106.3,109.5,98.0,95.87,85.94,40666.0,39612.0,39116.0,37999.0,36289.0,34946.0,33028.0,31413.0,109.99,103.64,100.42,95.0,108.18,104.0,100.0,95.05
2024-11-28 23:00:00,1065.0,1192.0,330,330,200.0,170,1237,1242,350.0,330.0,218.0,170.0,1.25,1.79,-9.48,6.5,-0.49,4.79,90.5,133.36,106.35,13.85,88.85,127.0,105.26,12.68,100.0,94.9,91.55,112.4,99.66,90.52,97.6,93.2,29619.0,28471.0,28179.0,28497.0,28087.0,27592.0,27320.0,26817.0,95.95,98.41,94.52,87.69,96.0,93.19,92.21,90.2
2024-11-29 03:00:00,1255.0,1220.0,330,330,200.0,170,1285,1273,350.0,330.0,200.0,170.0,2.21,1.68,-5.89,6.96,1.25,4.96,84.59,126.05,99.86,11.57,84.0,124.1,99.58,11.95,92.01,92.0,90.52,90.52,91.5,90.52,104.0,105.85,26575.0,26505.0,26055.0,25600.0,25888.0,27433.0,30097.0,33112.0,84.62,87.04,93.54,97.97,84.0,87.4,92.2,100.0
2024-11-29 07:00:00,1294.0,1306.0,330,330,200.0,170,1197,1153,350.0,330.0,220.0,170.0,0.86,2.2,-11.18,5.89,-1.5,5.82,84.59,126.05,99.86,11.57,84.0,124.1,99.58,11.95,112.6,124.8,127.0,126.4,128.0,120.0,116.28,112.0,36192.0,37500.0,39054.0,38927.0,39500.0,39495.0,39380.0,38981.0,114.35,116.81,109.27,99.97,120.0,116.5,107.2,100.0
2024-11-29 11:00:00,1197.0,1256.0,330,330,200.0,170,1059,1119,350.0,330.0,220.0,170.0,1.0,1.53,-10.14,6.5,-0.5,5.0,84.59,126.05,99.86,11.57,84.0,124.1,99.58,11.95,104.25,104.25,98.0,95.51,95.6,91.7,95.0,94.0,38345.0,38036.0,38300.0,38239.0,38030.0,38000.0,38081.0,38333.0,91.82,89.05,91.82,95.0,92.21,92.0,92.21,95.0
2024-11-29 15:00:00,1065.0,1153.0,330,330,200.0,170,1062,1117,350.0,330.0,206.0,145.0,0.76,4.68,-9.14,9.25,-0.29,8.91,84.59,126.05,99.86,11.57,84.0,124.1,99.58,11.95,108.0,118.0,119.4,127.8,131.2,129.0,129.07,120.3,39020.0,39953.0,41276.0,42389.0,42500.0,42196.0,42035.0,41671.0,103.23,117.39,126.05,113.52,101.78,121.6,124.1,115.4
2024-11-29 19:00:00,1065.0,1158.0,330,330,200.0,170,1192,1162,350.0,330.0,214.0,170.0,1.48,1.51,-9.69,5.96,-0.83,5.26,84.59,126.05,99.86,11.57,84.0,124.1,99.58,11.95,118.0,112.2,116.6,104.7,108.2,100.0,100.0,88.0,40841.0,39676.0,38120.0,37000.0,35229.0,33456.0,31596.0,29791.0,110.06,101.1,96.98,91.82,101.0,101.07,97.93,88.0
2024-11-29 23:00:00,1192.0,1254.0,330,330,200.0,170,1270,1239,350.0,330.0,202.0,170.0,1.97,1.7,-7.71,4.93,-0.18,6.96,84.59,126.05,99.86,11.57,84.0,124.1,99.58,11.95,95.0,97.0,91.0,94.0,93.12,86.0,91.7,80.0,27803.0,26540.0,26105.0,26358.0,26290.0,25592.0,25101.0,24716.0,84.59,83.73,80.32,76.73,84.6,82.6,80.3,74.5
2024-11-30 03:00:00,1268.0,1243.0,330,330,200.0,170,1301,1290,350.0,330.0,200.0,170.0,2.24,1.65,-4.87,4.89,0.45,4.55,76.73,120.87,94.35,11.96,74.0,118.1,94.21,12.03,88.8,84.0,93.12,92.8,104.0,92.0,111.5,98.25,24161.0,23791.0,23187.0,23100.0,23506.0,24740.0,26977.0,29451.0,79.54,79.06,79.99,90.7,74.0,75.5,82.45,94.0
2024-11-30 07:00:00,1299.0,1297.0,330,330,200.0,170,1272,1306,350.0,330.0,220.0,170.0,0.77,2.12,-9.68,6.96,-0.75,5.69,76.73,120.87,94.35,11.96,74.0,118.1,94.21,12.03,108.46,120.0,118.4,118.28,118.0,113.2,107.7,100.1,32867.0,34700.0,35988.0,36151.0,36300.0,35650.0,35018.0,34933.0,94.23,94.91,95.0,99.8,96.4,98.8,96.1,94.39
2024-11-30 11:00:00,1269.0,1264.0,330,330,200.0,170,1106,1161,350.0,330.0,220.0,170.0,0.51,1.51,-9.82,4.89,-1.19,5.44,76.73,120.87,94.35,11.96,74.0,118.1,94.21,12.03,96.0,95.0,97.17,96.0,96.0,93.12,97.0,95.0,35113.0,35250.0,35352.0,35600.0,34800.0,34986.0,35198.0,35218.0,94.99,99.01,94.23,100.95,94.0,94.65,98.5,102.65
2024-11-30 15:00:00,1096.0,1161.0,330,330,200.0,170,1111,1201,350.0,330.0,220.0,170.0,0.69,3.61,-9.91,7.96,-0.5,7.59,76.73,120.87,94.35,11.96,74.0,118.1,94.21,12.03,103.0,110.0,120.0,128.0,112.0,115.0,116.0,104.3,35300.0,36292.0,37787.0,38735.0,39200.0,39062.0,38596.0,37892.0,107.27,118.56,120.87,110.17,105.36,115.0,118.1,110.1
2024-11-30 19:00:00,1104.0,1184.0,330,330,200.0,170,1232,1260,350.0,330.0,220.0,170.0,0.74,2.12,-10.3,7.01,-0.92,5.78,76.73,120.87,94.35,11.96,74.0,118.1,94.21,12.03,97.0,109.0,99.2,93.12,111.0,100.0,93.12,88.8,36955.0,35692.0,34422.0,33100.0,31951.0,30367.0,28818.0,27413.0,102.02,95.59,93.95,88.17,103.6,99.35,96.05,87.6
2024-11-30 23:00:00,1238.0,1286.0,330,330,200.0,170,1319,1289,350.0,330.0,200.0,137.0,2.22,4.23,-5.71,7.75,-0.27,6.89,76.73,120.87,94.35,11.96,74.0,118.1,94.21,12.03,85.08,82.16,75.68,88.16,77.83,73.0,73.99,74.4,25731.0,24200.0,24400.0,24750.0,24133.0,23467.0,22714.0,22299.0,84.49,79.37,75.15,71.52,87.0,85.6,81.0,73.8
2024-12-01 03:00:00,1319.0,1280.0,330,330,200.0,170,1337,1306,349.0,330.0,200.0,170.0,5.84,2.23,-2.29,6.96,1.48,4.22,65.79,133.62,90.4,18.22,62.7,126.0,90.43,17.16,75.0,73.0,77.0,76.0,76.38,77.6,88.0,88.0,21763.0,21422.0,21361.0,21215.0,21200.0,21503.0,22696.0,23526.0,68.67,65.79,66.63,71.17,69.8,68.1,67.7,72.7
2024-12-01 07:00:00,1337.0,1308.0,330,330,200.0,170,1330,1326,350.0,330.0,202.0,170.0,1.63,2.75,-7.24,8.96,-0.6,5.15,65.79,133.62,90.4,18.22,62.7,126.0,90.43,17.16,96.0,100.0,94.91,101.08,95.48,101.47,104.03,104.03,25322.0,26400.0,28314.0,29018.0,29567.0,30567.0,31016.0,30819.0,79.91,82.71,93.79,96.73,78.0,83.0,83.14,95.77
2024-12-01 11:00:00,1330.0,1276.0,330,330,200.0,170,1203,1159,350.0,330.0,220.0,170.0,1.0,1.83,-9.25,6.96,-0.83,4.88,65.79,133.62,90.4,18.22,62.7,126.0,90.43,17.16,95.48,98.0,96.21,99.01,93.4,77.0,96.9,99.0,31100.0,30880.0,30757.0,30800.0,30403.0,30486.0,30413.0,30400.0,96.86,96.18,104.02,103.8,95.0,99.0,101.0,104.0
2024-12-01 15:00:00,1214.0,1169.0,330,330,200.0,170,1102,1143,350.0,330.0,220.0,122.0,0.45,4.96,-9.3,7.83,-0.63,9.19,65.79,133.62,90.4,18.22,62.7,126.0,90.43,17.16,103.2,107.27,108.2,117.72,116.77,115.0,117.6,104.0,30692.0,31272.0,32663.0,33373.0,34200.0,34070.0,33506.0,32767.0,101.85,116.53,133.62,119.44,104.8,117.5,126.0,115.0
2024-12-01 19:00:00,1126.0,1177.0,330,330,200.0,170,1179,1216,350.0,330.0,220.0,170.0,1.26,2.17,-10.27,8.5,-0.83,6.44,65.79,133.62,90.4,18.22,62.7,126.0,90.43,17.16,105.0,100.68,95.9,88.9,92.0,90.27,88.0,73.3,31551.0,30374.0,29369.0,28400.0,27355.0,26501.0,25003.0,23957.0,100.35,96.98,95.94,85.0,104.8,100.15,96.8,85.0
2024-12-01 23:00:00,1182.0,1189.0,330,330,200.0,170,1279,1249,350.0,330.0,200.0,170.0,2.0,3.27,-4.11,7.1,0.81,5.44,65.79,133.62,90.4,18.22,62.7,126.0,90.43,17.16,97.0,82.13,56.0,84.4,75.15,50.16,71.0,50.5,22549.0,21900.0,21800.0,21900.0,21405.0,20795.0,20255.0,20072.0,67.51,65.13,55.99,43.0,62.7,58.8,54.84,45.16
2024-12-02 03:00:00,1282.0,1263.0,330,330,200.0,170,1306,1301,330.0,330.0,75.0,170.0,6.6,2.27,2.53,6.2,6.0,3.79,35.36,128.46,92.01,24.91,43.3,128.0,91.72,24.29,61.0,52.0,58.35,63.27,66.7,66.7,74.34,86.4,19445.0,19083.0,18624.0,18549.0,18400.0,18658.0,19623.0,20785.0,35.36,52.2,75.71,101.12,43.3,53.0,72.4,95.0
2024-12-02 07:00:00,1307.0,1276.0,330,330,200.0,170,1197,1228,350.0,330.0,220.0,170.0,1.16,1.82,-7.72,6.2,-0.39,7.88,35.36,128.46,92.01,24.91,43.3,128.0,91.72,24.29,79.91,95.5,54.0,101.91,90.0,100.91,96.73,100.58,22185.0,23200.0,25016.0,26335.0,28033.0,28581.0,29607.0,29840.0,100.78,102.57,100.59,98.19,102.6,109.2,102.0,99.6
2024-12-02 11:00:00,1197.0,1169.0,330,330,200.0,170,1039,1131,350.0,330.0,220.0,170.0,0.46,1.75,-9.5,6.2,-1.32,4.0,35.36,128.46,92.01,24.91,43.3,128.0,91.72,24.29,100.8,104.0,98.5,105.48,97.9,102.0,105.0,108.0,30328.0,30500.0,30300.0,30185.0,29690.0,29803.0,30112.0,30477.0,98.6,98.72,96.42,103.32,97.6,102.0,102.0,105.0
2024-12-02 15:00:00,1034.0,1109.0,330,330,200.0,170,1027,967,350.0,330.0,220.0,161.0,0.71,3.98,-9.68,12.0,-0.78,9.14,35.36,128.46,92.01,24.91,43.3,128.0,91.72,24.29,88.0,110.16,97.56,131.5,126.0,124.8,128.25,115.3,31120.0,32373.0,34315.0,35455.0,35801.0,36100.0,35491.0,35018.0,106.54,120.33,128.46,125.0,107.0,119.0,128.0,124.0
2024-12-02 19:00:00,1021.0,978.0,330,330,200.0,170,1054,1036,350.0,330.0,220.0,170.0,0.5,1.67,-11.12,6.47,-1.67,5.54,35.36,128.46,92.01,24.91,43.3,128.0,91.72,24.29,110.7,89.6,98.2,97.2,110.05,96.0,94.67,75.33,34198.0,33244.0,32327.0,31380.0,30220.0,29065.0,27352.0,26003.0,114.41,101.16,103.42,93.68,110.0,94.0,96.4,87.0
2024-12-02 23:00:00,1050.0,1017.0,330,330,200.0,170,1126,1121,350.0,330.0,220.0,170.0,0.8,1.53,-10.4,5.42,-0.59,4.4,35.36,128.46,92.01,24.91,43.3,128.0,91.72,24.29,86.0,60.02,50.0,70.1,62.4,40.2,48.0,33.8,24205.0,23100.0,23000.0,23100.0,22700.0,22065.0,21600.0,21172.0,87.53,89.97,90.09,90.89,93.3,94.0,94.5,93.55
2024-12-03 03:00:00,1114.0,1119.0,330,330,200.0,170,1153,1148,350.0,330.0,202.0,170.0,1.0,1.49,-7.53,5.42,-0.14,5.0,88.03,152.95,116.37,19.36,90.42,148.0,113.64,16.64,45.0,35.5,64.87,55.0,74.9,94.0,109.43,92.5,20851.0,20679.0,20500.0,20564.0,21090.0,22239.0,24915.0,27482.0,88.03,91.61,107.9,121.98,92.0,90.42,98.83,109.2
2024-12-03 07:00:00,1141.0,1142.0,330,330,200.0,170,1050,1021,350.0,330.0,220.0,170.0,0.33,1.75,-13.55,6.25,-2.07,6.04,88.03,152.95,116.37,19.36,90.42,148.0,113.64,16.64,100.0,120.82,98.04,97.0,102.21,97.43,95.9,98.19,30582.0,32400.0,33817.0,34241.0,34973.0,34924.0,34906.0,34907.0,133.93,128.26,124.0,118.21,124.0,125.0,121.4,115.3
2024-12-03 11:00:00,1036.0,1005.0,330,330,200.0,170,1004,1080,350.0,332.0,220.0,170.0,0.94,1.67,-12.07,5.42,-2.11,5.28,88.03,152.95,116.37,19.36,90.42,148.0,113.64,16.64,93.86,93.86,100.5,103.1,110.39,100.8,110.0,103.32,35200.0,35043.0,34414.0,34600.0,34900.0,35076.0,34924.0,35492.0,113.05,113.99,117.31,123.48,110.7,112.0,112.8,123.0
2024-12-03 15:00:00,990.0,946.0,330,330,200.0,170,807,1058,350.0,252.0,155.0,14.0,4.48,12.0,-9.97,19.9,2.52,-20.0,88.03,152.95,116.37,19.36,90.42,148.0,113.64,16.64,100.54,124.0,100.0,137.6,125.51,127.1,125.0,103.0,36131.0,36711.0,38251.0,39494.0,39610.0,40000.0,39889.0,38927.0,132.28,152.95,151.81,143.9,132.0,143.1,148.0,140.0
2024-12-03 19:00:00,989.0,946.0,330,330,200.0,170,1052,1017,350.0,254.0,220.0,123.0,0.69,3.6,-11.87,15.96,-1.32,8.45,88.03,152.95,116.37,19.36,90.42,148.0,113.64,16.64,114.41,100.0,107.2,101.06,108.8,100.04,96.0,85.0,38371.0,37012.0,35932.0,35000.0,33184.0,31666.0,30213.0,28763.0,131.58,119.75,109.04,97.21,123.6,114.2,109.76,100.96
2024-12-03 23:00:00,1053.0,1034.0,330,330,200.0,170,1139,1178,350.0,330.0,200.0,139.0,3.94,2.54,-7.76,8.0,2.21,4.4,88.03,152.95,116.37,19.36,90.42,148.0,113.64,16.64,90.9,86.0,85.5,92.2,88.87,88.87,92.0,92.0,27139.0,26300.0,26200.0,26600.0,26159.0,25512.0,25139.0,24927.0,101.56,98.1,95.17,91.58,99.0,95.0,93.0,91.49
2024-12-04 03:00:00,1150.0,1204.0,330,330,200.0,170,1177,1150,339.0,330.0,92.0,123.0,5.5,2.5,-0.44,8.2,6.67,5.27,88.53,166.69,125.63,28.02,89.2,160.0,122.48,25.91,89.9,83.0,95.0,89.0,114.2,100.0,109.05,115.0,24706.0,24307.0,24131.0,24100.0,24719.0,25851.0,28329.0,31802.0,91.99,92.12,103.87,127.31,90.0,92.0,104.45,116.5
2024-12-04 07:00:00,1177.0,1255.0,330,330,200.0,170,994,996,350.0,330.0,200.0,117.0,5.58,7.7,-14.47,11.49,0.0,7.77,88.53,166.69,125.63,28.02,89.2,160.0,122.48,25.91,124.16,146.0,131.0,130.4,129.9,127.27,119.49,115.3,35122.0,36400.0,38149.0,38872.0,38890.0,38501.0,37470.0,37689.0,162.64,166.69,161.91,154.0,154.45,160.0,156.0,147.1
2024-12-04 11:00:00,1042.0,1008.0,330,330,200.0,170,948,947,350.0,330.0,202.0,135.0,3.92,4.38,-9.77,8.92,-0.28,6.67,88.53,166.69,125.63,28.02,89.2,160.0,122.48,25.91,118.75,110.7,113.1,112.0,128.3,126.87,133.35,136.65,37402.0,37374.0,37551.0,38100.0,37923.0,37749.0,37700.0,38118.0,147.2,145.48,144.94,136.26,142.0,137.48,136.26,134.4
2024-12-04 15:00:00,992.0,949.0,330,330,200.0,170,903,1046,350.0,268.0,206.0,8.0,4.04,13.5,-10.63,18.0,-0.6,-20.0,88.53,166.69,125.63,28.02,89.2,160.0,122.48,25.91,144.21,163.3,160.0,184.2,166.0,172.9,183.0,162.0,38469.0,39176.0,40676.0,41870.0,42300.0,42122.0,41959.0,41351.0,143.0,161.11,155.42,132.83,136.94,158.0,154.0,138.5
2024-12-04 19:00:00,992.0,951.0,330,330,200.0,170,1201,1185,350.0,327.0,200.0,42.0,2.07,6.23,-9.11,15.96,2.84,5.0,88.53,166.69,125.63,28.02,89.2,160.0,122.48,25.91,159.2,144.0,144.0,112.0,125.9,99.2,113.0,93.52,40764.0,39196.0,37746.0,35990.0,34502.0,32710.0,31016.0,29448.0,111.85,108.15,100.0,95.03,109.94,105.7,100.07,97.1
2024-12-04 23:00:00,1111.0,1158.0,330,330,200.0,170,1278,1248,350.0,310.0,200.0,115.0,4.03,5.69,-5.46,9.96,4.14,4.4,88.53,166.69,125.63,28.02,89.2,160.0,122.48,25.91,105.0,100.0,91.0,110.95,93.74,85.04,86.0,86.0,27687.0,26510.0,26150.0,26620.0,26170.0,25379.0,24871.0,24615.0,88.53,84.01,78.16,71.75,89.2,83.0,78.6,72.73
2024-12-05 03:00:00,1282.0,1254.0,330,330,200.0,170,1301,1293,330.0,330.0,22.0,113.0,7.5,6.93,8.93,5.66,-0.42,6.24,21.44,110.9,90.24,23.11,16.4,114.62,90.45,23.28,88.0,85.1,92.7,90.2,105.1,103.87,127.31,134.3,24533.0,24316.0,23916.0,23800.0,25030.0,26563.0,29203.0,31777.0,67.21,71.12,86.53,102.3,65.2,71.27,85.0,99.0
2024-12-05 07:00:00,1305.0,1291.0,330,330,200.0,170,1169,1216,344.0,330.0,223.0,148.0,4.69,7.0,-4.79,7.5,2.94,6.93,21.44,110.9,90.24,23.11,16.4,114.62,90.45,23.28,163.6,175.05,169.95,170.0,165.0,166.0,157.0,151.1,34680.0,36590.0,37982.0,38195.0,38740.0,38645.0,38450.0,38241.0,110.56,110.9,105.48,103.2,114.62,109.9,104.3,103.2
2024-12-05 11:00:00,1207.0,1233.0,330,330,480.0,330,907,969,332.0,330.0,418.0,307.0,4.69,5.69,-3.87,8.38,2.64,6.03,21.44,110.9,90.24,23.11,16.4,114.62,90.45,23.28,150.2,141.72,145.48,145.48,159.9,147.2,139.3,133.1,37663.0,37768.0,38200.0,38124.0,38082.0,37882.0,37679.0,37600.0,105.57,109.3,108.62,103.17,102.2,104.7,99.3,100.6
2024-12-05 15:00:00,1058.0,1127.0,330,330,480.0,330,945,1112,342.0,330.0,292.0,81.0,4.69,7.5,-6.0,9.5,3.51,8.35,21.44,110.9,90.24,23.11,16.4,114.62,90.45,23.28,144.0,143.0,164.1,161.11,154.0,154.0,133.8,121.68,37977.0,38823.0,39813.0,40400.0,40315.0,39761.0,39218.0,38253.0,102.62,108.05,104.84,96.89,100.85,111.9,113.0,108.05
